dataset,sample_index,segment_index,true,pred,correct,confidence,start_time,end_time,duration,window_frames,sustain_ratio,attack_pos,total_energy,spectral_std,spectral_flatness,error
broken_sustain,4,5,B:min,D#:dim,False,0.6225396394729614,9.775,11.345,1.5700000000000003,188,0.1770305243931542,0.11702127659574468,1585.518313407898,17.175001688659474,0.4011676781586441,True
broken_sustain,4,6,D#:maj,E:dim,False,0.9880240559577942,11.878,12.536,0.6579999999999995,107,0.28083890289227376,0.14953271028037382,1192.6861991882324,10.671736386662387,0.46879710037938643,True
broken_sustain,4,7,C:min,C:min,True,0.6425812244415283,13.015,14.214,1.1989999999999998,188,0.17694768228280774,0.047872340425531915,1427.908279657364,12.89098506169327,0.4999279569447913,False
broken_sustain,4,8,F#:min,F#:min,True,0.7432262897491455,15.1,16.104,1.0039999999999996,133,0.22847268622798558,0.21804511278195488,1318.787457704544,11.180070863838269,0.4374545350034675,False
broken_sustain,4,9,C#:min,D#:dim,False,0.5387839674949646,16.519,18.164,1.6450000000000031,151,0.19999251776809732,0.0728476821192053,1482.7507102489471,12.395559742176937,0.5270245748654304,True
broken_sustain,5,0,B:dim,C:dim,False,0.7685116529464722,0.101,2.422,2.321,188,0.19892276373331996,0.14893617021276595,972.5535720586777,9.354045134812074,0.4560488675650083,True
broken_sustain,5,1,E:maj,E:maj,True,0.941650927066803,3.086,4.433,1.347,188,0.1295608994469727,0.14893617021276595,1514.4773528575897,15.792254397348382,0.43205565151178077,False
broken_sustain,5,2,A:dim,A:dim,True,0.8701437711715698,5.169,6.878,1.7090000000000005,188,0.15311026444536588,0.0425531914893617,1302.8930292129517,12.844493814592747,0.4164175650215167,False
broken_sustain,5,3,C#:min,C#:min,True,0.24679960310459137,7.738,9.805,2.0669999999999993,188,0.17077854841335838,0.12234042553191489,1255.7093284130096,7.80114618108933,0.5748139830312889,False
broken_sustain,5,4,D#:maj,D#:maj,True,0.42826148867607117,10.425,12.158,1.7329999999999988,188,0.13841854683993154,0.10638297872340426,1356.414110302925,11.66126750734392,0.4939062757728472,False
broken_sustain,5,5,C:maj,C:maj,True,0.9908522963523865,12.873,15.106,2.2330000000000005,188,0.13881026894680618,0.14361702127659576,1489.9200011491776,15.13309652678244,0.4758135543312924,False
broken_sustain,5,6,F#:min,F#:min,True,0.40774300694465637,15.986,18.008,2.0219999999999985,188,0.12317091529934782,0.10106382978723404,1364.0146976709366,11.89037282852979,0.41501681221900816,False
broken_sustain,5,7,A:min,A:min,True,0.9786254167556763,18.678,20.698,2.0199999999999996,188,0.11761157045043662,0.09574468085106383,1285.0535057783127,15.089039297393352,0.36634711926441516,False
broken_sustain,5,8,C:dim,C:dim,True,0.7920603156089783,21.529,22.369,0.8399999999999999,153,0.16958025972863844,0.13071895424836602,1291.0172293186188,9.78958479863509,0.4862549061973592,False
broken_sustain,5,9,G#:maj,G#:maj,True,0.7338123917579651,23.162,24.879,1.7170000000000023,158,0.12372246761110166,0.06962025316455696,1144.5063718557358,12.306427025104432,0.39207390770268835,False
broken_sustain,6,0,C#:maj,C#:maj,True,0.5787645578384399,0.101,1.78,1.679,188,0.20397715159949087,0.1276595744680851,1490.423334121704,12.329967892892252,0.490880238157807,False
broken_sustain,6,1,A#:dim,A#:dim,True,0.6628448963165283,2.322,3.294,0.972,143,0.17346471528131763,0.16083916083916083,1264.5408046245575,13.603765774383348,0.41889766768442155,False
broken_sustain,6,2,G#:min,G#:min,True,0.9990432858467102,3.848,4.742,0.8940000000000001,124,0.18160642189847404,0.10483870967741936,1370.1404538154602,17.184603325824693,0.33434079756054025,False
broken_sustain,6,3,G#:min,G#:min,True,0.9983090162277222,5.165,6.315,1.1500000000000004,159,0.1557820784565247,0.16352201257861634,1475.0174288749695,17.87152709598439,0.35161347661878567,False
broken_sustain,6,4,B:maj,B:maj,True,0.9970121383666992,6.863,9.014,2.150999999999999,188,0.20857387042035935,0.13829787234042554,1594.1704552173615,17.43558721617832,0.36387300779072385,False
broken_sustain,6,5,G#:min,G#:min,True,0.9267877340316772,9.931,11.061,1.1300000000000008,188,0.17766585325132517,0.06382978723404255,1831.8525836467743,17.954064123544033,0.3573815408907679,False
broken_sustain,6,6,E:maj,E:maj,True,0.8695159554481506,11.96,13.059,1.0989999999999984,181,0.28249813619551434,0.06629834254143646,1950.7204513549805,16.493099404839345,0.4437282551869483,False
broken_sustain,6,7,B:min,C#:dim,False,0.7340323328971863,13.89,15.972,2.081999999999999,188,0.5150057281253139,0.11170212765957446,2688.73663520813,20.352284436942877,0.3835093795698962,True
broken_sustain,6,8,A#:min,E:dim,False,0.7521975636482239,16.79,17.571,0.7810000000000024,150,0.2622214506260177,0.14,1640.2931594848633,14.369721018669717,0.42786318184865574,True
broken_sustain,6,9,F:dim,D#:dim,False,0.5546804666519165,18.394,20.07,1.676000000000002,155,0.17922937830050778,0.16129032258064516,1722.664673089981,18.085911153468555,0.4148730919753987,True
broken_sustain,7,0,G:min,D#:min,False,0.5021698474884033,0.1,1.827,1.7269999999999999,188,0.19030810080736263,0.06914893617021277,1516.993804216385,13.6539679963724,0.40470018207830705,True
broken_sustain,7,1,F:maj,F:maj,True,0.9632620215415955,2.537,3.561,1.024,174,0.15746964646350464,0.08620689655172414,1473.0196521282196,13.683984713937646,0.40757746609665313,False
broken_sustain,7,2,A:maj,C#:dim,False,0.6075001955032349,4.392,5.571,1.1789999999999994,152,0.1833746324460564,0.17105263157894737,1371.5973584651947,15.106850247987797,0.3603097663364006,True
broken_sustain,7,3,D#:maj,C:min,False,0.5052109956741333,6.01,7.864,1.854,188,0.17048070508981475,0.06382978723404255,1429.237088918686,12.531230391073919,0.45573352146055224,True
broken_sustain,7,4,G:maj,G:maj,True,0.8543234467506409,8.674,9.98,1.306000000000001,188,0.1700519776582051,0.09042553191489362,1589.2539529800415,18.503764896868912,0.3370139333079688,False
broken_sustain,7,5,D:min,D:min,True,0.9833705425262451,10.882,11.693,0.8109999999999999,139,0.2287691127658735,0.2014388489208633,1529.9630665779114,14.666623755443661,0.42906935630629567,False
broken_sustain,7,6,F:min,F:min,True,0.4765647053718567,12.364,14.077,1.7129999999999992,188,0.13383886506696216,0.0851063829787234,1348.5882470607758,13.636828879963195,0.43683510646507917,False
broken_sustain,7,7,F#:min,F#:min,True,0.48572108149528503,14.389,16.595,2.2059999999999995,188,0.1391161621117924,0.13829787234042554,1320.3700304031372,11.814935990459677,0.4273315006555416,False
broken_sustain,7,8,F#:dim,C:dim,False,0.5216756463050842,17.501,19.441,1.9399999999999977,188,0.11223043380769934,0.05319148936170213,1221.0306012630463,11.148351866499913,0.39598222343571726,True
broken_sustain,7,9,B:maj,B:maj,True,0.9999991655349731,20.382,21.544,1.161999999999999,110,0.14145214037174453,0.13636363636363635,1229.1631531715393,17.344814181616044,0.281067516354614,False
broken_sustain,8,0,G:maj,G:maj,True,0.9910694360733032,0.1,1.952,1.8519999999999999,188,0.0911919162004608,0.06914893617021277,1326.0283505916595,17.23018100692228,0.31865021530918636,False
broken_sustain,8,1,D#:min,D#:min,True,0.8046916723251343,2.945,4.58,1.6350000000000002,188,0.1432677253719382,0.1702127659574468,1216.3657417297363,8.803322100120443,0.5063253667730255,False
broken_sustain,8,2,F#:min,F#:min,True,0.41456297039985657,5.093,6.927,1.8339999999999996,188,0.15013204920004064,0.13297872340425532,1312.8176136016846,11.433360123798415,0.43502237530899596,False
broken_sustain,8,3,D:maj,C:dim,False,0.68245929479599,7.412,8.322,0.9099999999999993,138,0.1995576130734404,0.16666666666666666,1319.144164800644,12.500218600037938,0.40413453622894113,True
broken_sustain,8,4,A#:min,C:dim,False,0.3525715470314026,8.878,10.632,1.7539999999999996,188,0.1342855181607779,0.11170212765957446,1098.2484794855118,8.968861098761533,0.4733849018718033,True
broken_sustain,8,5,C:dim,C:dim,True,0.8646508455276489,11.177,12.688,1.511000000000001,174,0.14858359041075114,0.05747126436781609,1324.367058634758,9.815695661951537,0.4931344809345607,False
broken_sustain,8,6,D:maj,C:dim,False,0.7071435451507568,13.028,14.783,1.754999999999999,188,0.15416677908402918,0.0851063829787234,1395.4039409160614,12.6427309266233,0.45242529171925555,True
broken_sustain,8,7,A#:maj,A#:maj,True,0.6598249077796936,15.566,17.381,1.8149999999999995,188,0.15894828858866075,0.11702127659574468,1138.9200583696365,10.591155883522106,0.45419512924108674,False
broken_sustain,8,8,G#:min,G#:min,True,0.999247670173645,18.175,19.068,0.8930000000000007,127,0.15133741950512902,0.09448818897637795,1317.2808475494385,17.131064288476917,0.3191727923619769,False
broken_sustain,8,9,G:maj,C#:dim,False,0.8984783291816711,19.52,20.898,1.3780000000000001,128,0.22212090043943303,0.1875,1390.0566146373749,17.673413470065565,0.30647094405994235,True
broken_sustain,9,0,G:min,C:dim,False,0.5085516571998596,0.101,1.643,1.542,176,0.1530468737377528,0.10227272727272728,1369.774850010872,14.275418546363662,0.37336489380107596,True
broken_sustain,9,1,F#:maj,D#:min,False,0.7261336445808411,1.975,3.182,1.2069999999999999,180,0.2138722045368729,0.15555555555555556,1042.0021966695786,9.545122554170863,0.3875983472031758,True
broken_sustain,9,2,G:dim,G:dim,True,0.9959563612937927,3.899,4.889,0.9900000000000002,173,0.15382504783209594,0.04046242774566474,1262.756263256073,11.84272657942672,0.417441729023462,False
broken_sustain,9,3,E:dim,C#:dim,False,0.5234294533729553,5.745,6.512,0.7669999999999995,119,0.33350297150482183,0.14285714285714285,1018.3069250583649,10.36874968746706,0.41150727112431906,True
broken_sustain,9,4,C#:dim,C#:dim,True,0.7031397223472595,7.013,9.103,2.09,188,0.1723091347469113,0.11170212765957446,1593.0238418579102,12.27404610005018,0.4697071856349575,False
broken_sustain,9,5,C#:dim,C#:dim,True,0.9925754070281982,9.781,10.875,1.0939999999999994,153,0.1870356647932956,0.0718954248366013,1389.8475036621094,11.613777589182092,0.45456088459493066,False
broken_sustain,9,6,C#:dim,C#:dim,True,0.9999624490737915,11.408,12.237,0.8290000000000006,112,0.371600212463932,0.22321428571428573,1441.2165019512177,17.346402574679807,0.37623640812595555,False
broken_sustain,9,7,F#:dim,D#:dim,False,0.5174543857574463,12.605,14.404,1.7989999999999995,188,0.1369030081729324,0.05319148936170213,1366.0379011631012,10.946186575624788,0.44565896290018736,True
broken_sustain,9,8,B:maj,B:maj,True,0.9997634291648865,15.259,17.456,2.196999999999999,188,0.09501654132842856,0.09042553191489362,1385.6618294715881,18.131486191874853,0.3262444403200195,False
broken_sustain,9,9,E:min,E:min,True,0.9999960660934448,17.929,19.606,1.6770000000000032,154,0.16004304081210086,0.17532467532467533,1454.1485130786896,17.007734823398074,0.3678375761462145,False
broken_sustain,10,0,D:min,D:min,True,0.5761405229568481,0.101,1.946,1.845,188,0.16787673234672584,0.11702127659574468,1040.0546627044678,9.977274957482896,0.4573104403305731,False
broken_sustain,10,1,D#:dim,C:dim,False,0.7525083422660828,2.866,4.614,1.7479999999999998,188,0.1301777041100974,0.10106382978723404,1001.1912385225296,8.512203073430577,0.44758869166924453,True
broken_sustain,10,2,F#:maj,F#:maj,True,0.5979052186012268,5.39,6.225,0.835,150,0.13333576293551222,0.05333333333333334,801.2535393238068,7.520372289218754,0.4191764391570583,False
broken_sustain,10,3,A:dim,C:dim,False,0.6816712021827698,6.987,8.688,1.7010000000000005,188,0.14189473928871985,0.15425531914893617,892.4515687227249,8.80177691352807,0.427455274664765,True
broken_sustain,10,4,C#:min,C#:dim,False,0.3321492373943329,9.135,10.021,0.886000000000001,134,0.18736275920610487,0.16417910447761194,854.7016962766647,6.3624869848300305,0.5028574978138708,True
broken_sustain,10,5,E:maj,E:min,False,0.9717785120010376,10.563,11.573,1.0099999999999998,158,0.155901735197074,0.11392405063291139,885.5239783525467,10.851619343816841,0.40825969598992545,True
broken_sustain,10,6,G#:maj,C:dim,False,0.42745158076286316,12.246,13.18,0.9339999999999993,117,0.19454129148039473,0.08547008547008547,782.1202561855316,8.144218660366445,0.38412502951762756,True
broken_sustain,10,7,D:maj,C:dim,False,0.9620686769485474,13.496,14.717,1.221,171,0.16548423963143152,0.13450292397660818,1052.2134652137756,9.905209522979247,0.43713113163026485,True
broken_sustain,10,8,G:maj,G:maj,True,0.9947618842124939,15.327,16.187,0.8600000000000012,138,0.1716351416983248,0.09420289855072464,987.4884971380234,11.778243457784473,0.34527439431387735,False
broken_sustain,10,9,A#:min,C:dim,False,0.8290835618972778,16.796,18.809,2.0130000000000017,187,0.15506645259816845,0.16042780748663102,818.5145134925842,6.34396193652831,0.4829041801270196,True
broken_sustain,11,0,A#:dim,A#:dim,True,0.9964458346366882,0.101,0.898,0.797,128,0.12935207641585222,0.0625,1124.3847581148148,13.88141567183933,0.35167871344469437,False
broken_sustain,11,1,G:min,G:maj,False,0.7211939096450806,1.471,2.464,0.9929999999999999,122,0.2071118085231186,0.05737704918032787,1220.6964039802551,12.500261664741736,0.3508764366347616,True
broken_sustain,11,2,C#:dim,C#:dim,True,0.9685088992118835,2.765,4.51,1.7449999999999997,188,0.1437231167701736,0.13297872340425532,1442.252005457878,11.195726457829817,0.49006462725428507,False
broken_sustain,11,3,G:dim,G:dim,True,0.9996819496154785,5.416,7.023,1.6069999999999993,188,0.10421662116229942,0.0425531914893617,1163.2295815944672,11.531647985720246,0.4401231052418761,False
broken_sustain,11,4,C:min,C:min,True,0.7288790345191956,7.944,10.105,2.1610000000000005,188,0.15941389482314602,0.09574468085106383,1318.6803222894669,12.207161198445027,0.5045310072032839,False
broken_sustain,11,5,D#:dim,C:dim,False,0.9116164445877075,10.794,12.514,1.7199999999999989,188,0.1390607031303721,0.14361702127659576,1406.282509446144,10.830891807681965,0.47769516440030907,True
broken_sustain,11,6,C#:dim,C#:dim,True,0.9807120561599731,12.817,14.364,1.5470000000000006,188,0.1409143929983775,0.13829787234042554,1482.367108821869,12.370634072748349,0.474438469203131,False
broken_sustain,11,7,D#:min,D#:min,True,0.9983440637588501,15.27,16.928,1.6580000000000013,188,0.12066520599162422,0.06382978723404255,1236.3920150995255,9.625442424100823,0.48282556385785946,False
broken_sustain,11,8,D#:min,D#:min,True,0.991758406162262,17.647,19.05,1.4030000000000022,188,0.10796201322253411,0.10106382978723404,1208.4036793708801,9.569063386194488,0.4750094898818902,False
broken_sustain,11,9,G#:dim,G#:dim,True,0.9991965889930725,20.049,20.851,0.8019999999999996,73,0.4951057949532852,0.3150684931506849,1118.9532980918884,14.659568637432685,0.2923183312140849,False
broken_sustain,12,0,D#:min,C:dim,False,0.502058207988739,0.101,2.241,2.14,188,0.16748916294579583,0.10638297872340426,987.8125511407852,7.004190252211546,0.5094415480062604,True
broken_sustain,12,1,D:min,D:min,True,0.6655325889587402,3.174,4.183,1.009,182,0.17742602336090815,0.09340659340659341,1267.2654728889465,13.019867447873144,0.43892463926522923,False
broken_sustain,12,2,C#:min,C#:dim,False,0.5604522824287415,5.113,6.867,1.7539999999999996,188,0.14980067116458068,0.06914893617021277,1209.8833575248718,8.00695801715728,0.5415014023057233,True
broken_sustain,12,3,G#:maj,G#:maj,True,0.7350442409515381,7.177,8.403,1.2260000000000009,175,0.1450254429562968,0.10857142857142857,1210.558776974678,12.6321939835912,0.4157365522021332,False
broken_sustain,12,4,A#:dim,A#:dim,True,0.8703093528747559,9.041,10.351,1.3100000000000005,166,0.13358687307590308,0.16265060240963855,1183.1654855012894,13.710815065894279,0.40541518340083843,False
broken_sustain,12,5,A:maj,C#:dim,False,0.48916593194007874,10.808,12.042,1.234,157,0.13444259181535267,0.10828025477707007,1233.5864976644516,14.448453624884444,0.3511811240363141,True
broken_sustain,12,6,C#:maj,C#:maj,True,0.994220495223999,12.482,14.539,2.0570000000000004,188,0.13490235230629133,0.0797872340425532,1388.289181470871,13.37542444042054,0.44862239868554127,False
broken_sustain,12,7,E:dim,E:dim,True,0.9331788420677185,15.283,16.703,1.42,169,0.13928326757014303,0.13609467455621302,1232.3114717006683,11.439307439111012,0.43688541540358405,False
broken_sustain,12,8,F#:min,F#:min,True,0.7562662959098816,17.081,18.938,1.8569999999999993,188,0.10439671625038555,0.09042553191489362,1275.5218428373337,11.881590115837158,0.3940058084565619,False
broken_sustain,12,9,F:maj,F:maj,True,0.999984860420227,19.852,21.185,1.3329999999999984,125,0.17258753860139173,0.048,1193.9893062114716,12.686076303932007,0.3554379769731569,False
broken_sustain,13,0,F#:maj,F#:maj,True,0.970526397228241,0.1,1.138,1.0379999999999998,144,0.1326734145001689,0.10416666666666667,1023.01380610466,9.436384571304613,0.41646735670593127,False
broken_sustain,13,1,G#:maj,D#:dim,False,0.4194321632385254,1.636,3.82,2.184,188,0.1083389442626367,0.13829787234042554,1250.7562419176102,13.265863858918346,0.3948025074685404,True
broken_sustain,13,2,B:min,B:min,True,0.9783489108085632,4.376,6.364,1.9879999999999995,188,0.10237340873940098,0.12234042553191489,1293.5158966779709,16.789322000611595,0.338708867494383,False
broken_sustain,13,3,E:maj,E:maj,True,0.8176547884941101,6.794,8.353,1.5590000000000002,188,0.1173201611413014,0.16489361702127658,1448.3050000667572,16.332053470322858,0.394528658345844,False
broken_sustain,13,4,A#:maj,A#:maj,True,0.7466083765029907,9.266,10.736,1.4700000000000006,188,0.1126408583760898,0.09574468085106383,1058.1551398038864,10.643716756090054,0.42127050316831627,False
broken_sustain,13,5,D#:maj,D#:maj,True,0.5164766907691956,11.577,12.733,1.1560000000000006,188,0.12346388792169391,0.0797872340425532,1193.343568444252,11.051762187674415,0.45666696367741966,False
broken_sustain,13,6,D#:min,D#:min,True,0.9998466968536377,13.653,14.583,0.9299999999999997,118,0.1688130854197411,0.06779661016949153,1041.8866572380066,8.706039083152499,0.43172888865303577,False
broken_sustain,13,7,A:min,A:min,True,0.9946936964988708,14.904,16.108,1.2040000000000006,154,0.15825656421813356,0.12337662337662338,1288.021178483963,14.90072281391125,0.36520706507465645,False
broken_sustain,13,8,A:min,A:min,True,0.9847421646118164,16.551,18.529,1.9780000000000015,188,0.11675498123877984,0.09574468085106383,1291.7766367197037,14.986884287335913,0.3788301622553238,False
broken_sustain,13,9,A#:maj,A#:maj,True,0.8798390626907349,19.015,20.44,1.4250000000000007,131,0.17251369749467052,0.1450381679389313,1031.0691301822662,10.128151399535145,0.4082809516766134,False
broken_sustain,14,0,B:dim,B:dim,True,0.9547328948974609,0.101,1.841,1.74,188,0.13428664845956623,0.14893617021276595,1350.2236658334732,16.19052079431011,0.3779845184138271,False
broken_sustain,14,1,D#:min,D#:min,True,0.9912981986999512,2.224,3.933,1.7089999999999996,188,0.12411043830603012,0.13829787234042554,1228.7818359136581,9.475027324835796,0.49200597717058553,False
broken_sustain,14,2,E:min,E:min,True,0.999997615814209,4.722,6.28,1.5579999999999998,188,0.11295027821398199,0.10106382978723404,1481.1835020780563,16.787289906623766,0.3909643511950214,False
broken_sustain,14,3,D:dim,D:dim,True,0.5839884877204895,7.095,8.527,1.4319999999999995,164,0.17256754544423214,0.0975609756097561,1445.6743173599243,13.611774217997478,0.4254360376120262,False
broken_sustain,14,4,F:min,F:min,True,0.48494553565979004,8.852,10.427,1.5749999999999993,188,0.1452001819737704,0.09042553191489362,1338.36173081398,13.54263058606142,0.417871062145814,False
broken_sustain,14,5,C:maj,C:maj,True,0.502787709236145,11.169,12.412,1.2430000000000003,177,0.1923957892103809,0.1016949152542373,1300.519290804863,10.131326951647127,0.500809849722307,False
broken_sustain,14,6,G:dim,G:dim,True,0.999944806098938,13.057,14.579,1.5220000000000002,188,0.12100469342329041,0.11170212765957446,1199.8632649183273,11.833663911987044,0.4304475596340872,False
broken_sustain,14,7,B:maj,B:maj,True,0.9991693496704102,15.519,16.544,1.0250000000000004,167,0.12095311058199905,0.11377245508982035,1327.7407422065735,17.71038950304505,0.32178444139467705,False
broken_sustain,14,8,A:min,A:min,True,0.99413001537323,17.293,19.239,1.9460000000000015,188,0.12397287789731128,0.10106382978723404,1361.5845786333084,15.358251597520502,0.3560227975066907,False
broken_sustain,14,9,D:maj,C:dim,False,0.8445969820022583,19.875,21.844,1.9690000000000012,179,0.12141599417783278,0.055865921787709494,1383.4038236141205,13.379252639466916,0.40721900688048407,True
broken_sustain,15,0,C#:maj,C#:maj,True,0.9909262657165527,0.101,1.722,1.621,188,0.12253255810323437,0.05851063829787234,1260.5818313360214,11.83241700539497,0.4716457637093658,False
broken_sustain,15,1,A#:min,C:dim,False,0.3188560903072357,2.188,3.849,1.661,188,0.14313860455145241,0.06914893617021277,1008.0941106081009,8.433850059047204,0.4665207856186218,True
broken_sustain,15,2,A:dim,A:dim,True,0.9386041760444641,4.515,6.083,1.5680000000000005,188,0.10068958088723458,0.0851063829787234,1240.77510368824,13.482871578931599,0.38835308757948367,False
broken_sustain,15,3,A:maj,A:maj,True,0.9152758121490479,6.878,8.492,1.6140000000000008,188,0.12812585282683153,0.07446808510638298,1301.0356657505035,15.4835928515642,0.3594618585553381,False
broken_sustain,15,4,D#:maj,D#:maj,True,0.7936073541641235,9.159,10.405,1.2459999999999987,170,0.168305578079645,0.11176470588235295,1262.857251405716,11.51133272941247,0.45508768476899425,False
broken_sustain,15,5,A#:dim,A#:dim,True,0.9157066345214844,10.969,13.226,2.2570000000000014,188,0.10590920741614844,0.0797872340425532,1196.2898080348969,13.553073317254592,0.43101923745728715,False
broken_sustain,15,6,C:maj,C:maj,True,0.9335439801216125,13.889,15.4,1.511000000000001,173,0.17293006251561063,0.07514450867052024,1189.9445714950562,9.02541537204014,0.5070158797044989,False
broken_sustain,15,7,D:maj,C:dim,False,0.6768769025802612,15.74,16.808,1.0679999999999996,133,0.23589687699685405,0.20300751879699247,1294.6755857467651,11.221825502094124,0.4187070168940393,True
broken_sustain,15,8,C#:min,C#:min,True,0.5801313519477844,17.16,18.048,0.8879999999999981,168,0.1627503002021607,0.1130952380952381,1419.65607047081,13.066733714669466,0.49377310797160817,False
broken_sustain,15,9,F:maj,F:maj,True,0.9999998807907104,18.953,19.79,0.8369999999999997,75,0.4392076997594989,0.30666666666666664,1068.2842364311218,10.560759367635958,0.3644231391827548,False
broken_sustain,16,0,F#:min,F#:min,True,0.9925053715705872,0.1,0.949,0.849,119,0.15828605730802772,0.09243697478991597,1132.434897184372,11.210172603412673,0.3692404953568854,False
broken_sustain,16,1,D#:maj,D#:maj,True,0.924688458442688,1.372,2.212,0.8400000000000001,132,0.19550698477845693,0.09090909090909091,1142.8480401039124,10.892240379723315,0.4410294173629154,False
broken_sustain,16,2,B:dim,B:dim,True,0.9439443945884705,2.778,3.891,1.113,176,0.11048006763620849,0.125,1267.0520619153976,15.75740241069904,0.3647241281258121,False
broken_sustain,16,3,F#:maj,F#:maj,True,0.7221719026565552,4.655,6.764,2.109,188,0.1054221785435827,0.11702127659574468,1103.7546515464783,9.77764631117378,0.4376424155437528,False
broken_sustain,16,4,D#:dim,D#:dim,True,0.947912871837616,7.473,8.316,0.8430000000000009,116,0.18760868889976176,0.1206896551724138,1168.8121650218964,10.707756998829991,0.38145511697771833,False
broken_sustain,16,5,F#:dim,C:dim,False,0.34143781661987305,8.712,10.419,1.7070000000000007,188,0.10335820436978858,0.05319148936170213,1237.4434288740158,11.484957034908474,0.40383296328589036,True
broken_sustain,16,6,F:min,F:min,True,0.5420784950256348,11.331,12.394,1.0630000000000006,171,0.14295967793945136,0.05263157894736842,1274.6434198617935,13.434510540080595,0.40443308705172415,False
broken_sustain,16,7,F:dim,F:dim,True,0.7335258722305298,13.162,14.626,1.4639999999999986,170,0.1535266817420509,0.14705882352941177,1594.1734282970428,18.188351513698997,0.3679601798355905,False
broken_sustain,16,8,B:maj,B:maj,True,0.9993091821670532,14.969,16.005,1.0359999999999996,164,0.12530766449095523,0.09146341463414634,1328.9823817014694,17.354949392618018,0.334053197880147,False
broken_sustain,16,9,C:dim,C:dim,True,0.9580344557762146,16.724,18.764,2.039999999999999,188,0.13166064000939348,0.14893617021276595,1380.1986747980118,10.039417921445748,0.5076609290401857,False
broken_sustain,17,0,B:min,B:min,True,0.9943959712982178,0.1,1.188,1.0879999999999999,157,0.12507100782620234,0.09554140127388536,1273.8634995222092,16.921371307621925,0.32385125921813807,False
broken_sustain,17,1,G:maj,G:maj,True,0.991479754447937,1.78,2.879,1.099,170,0.1250607449524506,0.052941176470588235,1404.5692880153656,17.514043121677428,0.32872054588768446,False
broken_sustain,17,2,C#:min,C#:min,True,0.759397029876709,3.591,4.234,0.6429999999999998,128,0.2072470936846271,0.0859375,1232.0753552913666,9.815292413014946,0.49928859863141806,False
broken_sustain,17,3,E:dim,E:dim,True,0.9651784300804138,4.955,6.992,2.037,188,0.16633453429873923,0.09574468085106383,1389.4481897354126,11.715421981242482,0.4813442618124132,False
broken_sustain,17,4,A#:min,C:dim,False,0.3564571738243103,7.903,9.696,1.7930000000000001,188,0.14026389266328623,0.11702127659574468,1100.3725047111511,8.610958511999293,0.47217464803269577,True
broken_sustain,17,5,C:maj,C:maj,True,0.9683583974838257,10.433,11.936,1.5030000000000001,188,0.1484905146008528,0.13829787234042554,1476.7281262874603,15.12192151908345,0.46267193418666747,False
broken_sustain,17,6,A#:min,A#:min,True,0.6768734455108643,12.877,13.778,0.9009999999999998,135,0.16936996430953094,0.17037037037037037,1017.1885821819305,8.675621175458575,0.4393494198135558,False
broken_sustain,17,7,G:min,G:maj,False,0.9459114670753479,14.323,15.839,1.516,187,0.13667605537693114,0.06951871657754011,1270.6689039468765,13.115587900626535,0.4097722443849304,True
broken_sustain,17,8,F:min,C#:maj,False,0.47625234723091125,16.319,18.493,2.1739999999999995,188,0.14339805710616893,0.047872340425531915,1364.397134065628,13.53062949604945,0.42928420086874425,True
broken_sustain,17,9,A#:min,C:dim,False,0.3272016644477844,19.299,20.939,1.6400000000000006,149,0.13751891055819748,0.1342281879194631,958.160311460495,8.518025592384006,0.4620216217215056,True
broken_sustain,18,0,C:dim,C:dim,True,0.94227534532547,0.1,1.432,1.3319999999999999,154,0.1709439177966811,0.16883116883116883,1343.17023062706,9.963659331919324,0.4856659544603192,False
broken_sustain,18,1,A:dim,A:dim,True,0.9241459965705872,1.741,3.642,1.9009999999999998,188,0.13863570598847422,0.10638297872340426,1323.5425090789795,13.047817678468197,0.4233027735136118,False
broken_sustain,18,2,C:dim,C:dim,True,0.9697307348251343,3.979,5.553,1.5739999999999998,188,0.1645704270112076,0.0797872340425532,1421.649944782257,9.982490653048037,0.5433127376021898,False
broken_sustain,18,3,A:maj,A:maj,True,0.4735606014728546,6.177,7.121,0.9440000000000008,140,0.18991332119283555,0.11428571428571428,1287.0603346824646,14.835004041608052,0.3561121549831496,False
broken_sustain,18,4,F:min,F:min,True,0.8406185507774353,7.672,8.958,1.2860000000000005,175,0.1757924094198424,0.12,1424.1457340717316,13.765523794435268,0.4237930365244928,False
broken_sustain,18,5,F#:maj,E:dim,False,0.3649280369281769,9.546,10.512,0.9660000000000011,176,0.19691421724255245,0.11363636363636363,1300.067990064621,10.331229297629829,0.4319749706317776,True
broken_sustain,18,6,F:dim,F:dim,True,0.9625662565231323,11.418,13.376,1.9580000000000002,188,0.15887278858888165,0.10106382978723404,1667.311324596405,18.36209816923681,0.37002785413480244,False
broken_sustain,18,7,A#:maj,A#:maj,True,0.6099770665168762,14.07,14.841,0.770999999999999,153,0.19647460491120783,0.1437908496732026,1188.3319928646088,10.727832287687296,0.4000833951225712,False
broken_sustain,18,8,A#:maj,C:dim,False,0.5212451815605164,15.711,17.214,1.5029999999999983,188,0.18011960372592964,0.07446808510638298,1176.0136516094208,10.681818896594136,0.4109899734946751,True
broken_sustain,18,9,F#:maj,F#:maj,True,0.9510606527328491,18.148,20.016,1.8679999999999986,173,0.1721327582574084,0.09826589595375723,1227.539845108986,10.345746089918725,0.4246028493086932,False
