source_index,orig_index,file,label,split
759,759,A_diminished_4/A_diminished_4-62.ogg,A_diminished_4,train
760,760,A_diminished_4/A_diminished_4-63.ogg,A_diminished_4,train
761,761,A_diminished_4/A_diminished_4-64.ogg,A_diminished_4,train
762,762,A_diminished_4/A_diminished_4-65.ogg,A_diminished_4,train
763,763,A_diminished_4/A_diminished_4-66.ogg,A_diminished_4,train
764,764,A_diminished_4/A_diminished_4-67.ogg,A_diminished_4,train
766,766,A_diminished_4/A_diminished_4-69.ogg,A_diminished_4,train
768,768,A_diminished_4/A_diminished_4-70.ogg,A_diminished_4,train
769,769,A_diminished_4/A_diminished_4-71.ogg,A_diminished_4,train
771,771,A_diminished_4/A_diminished_4-73.ogg,A_diminished_4,train
772,772,A_diminished_4/A_diminished_4-74.ogg,A_diminished_4,train
773,773,A_diminished_4/A_diminished_4-75.ogg,A_diminished_4,train
775,775,A_diminished_4/A_diminished_4-77.ogg,A_diminished_4,train
777,777,A_diminished_4/A_diminished_4-79.ogg,A_diminished_4,train
779,779,A_diminished_4/A_diminished_4-80.ogg,A_diminished_4,train
780,780,A_diminished_4/A_diminished_4-81.ogg,A_diminished_4,train
781,781,A_diminished_4/A_diminished_4-82.ogg,A_diminished_4,train
782,782,A_diminished_4/A_diminished_4-83.ogg,A_diminished_4,train
783,783,A_diminished_4/A_diminished_4-84.ogg,A_diminished_4,train
784,784,A_diminished_4/A_diminished_4-85.ogg,A_diminished_4,train
786,786,A_diminished_4/A_diminished_4-87.ogg,A_diminished_4,train
788,788,A_diminished_4/A_diminished_4-89.ogg,A_diminished_4,train
789,789,A_diminished_4/A_diminished_4-9.ogg,A_diminished_4,train
790,790,A_diminished_4/A_diminished_4-90.ogg,A_diminished_4,train
791,791,A_diminished_4/A_diminished_4-91.ogg,A_diminished_4,train
792,792,A_diminished_4/A_diminished_4-92.ogg,A_diminished_4,train
793,793,A_diminished_4/A_diminished_4-93.ogg,A_diminished_4,train
794,794,A_diminished_4/A_diminished_4-94.ogg,A_diminished_4,train
795,795,A_diminished_4/A_diminished_4-95.ogg,A_diminished_4,train
796,796,A_diminished_4/A_diminished_4-96.ogg,A_diminished_4,train
797,797,A_diminished_4/A_diminished_4-97.ogg,A_diminished_4,train
799,799,A_diminished_4/A_diminished_4-99.ogg,A_diminished_4,train
800,800,A_major_4/A_major_4-1.ogg,A_major_4,train
801,801,A_major_4/A_major_4-10.ogg,A_major_4,train
802,802,A_major_4/A_major_4-100.ogg,A_major_4,train
803,803,A_major_4/A_major_4-101.ogg,A_major_4,train
804,804,A_major_4/A_major_4-102.ogg,A_major_4,train
805,805,A_major_4/A_major_4-103.ogg,A_major_4,train
807,807,A_major_4/A_major_4-105.ogg,A_major_4,train
808,808,A_major_4/A_major_4-106.ogg,A_major_4,train
809,809,A_major_4/A_major_4-107.ogg,A_major_4,train
813,813,A_major_4/A_major_4-110.ogg,A_major_4,train
814,814,A_major_4/A_major_4-111.ogg,A_major_4,train
815,815,A_major_4/A_major_4-112.ogg,A_major_4,train
816,816,A_major_4/A_major_4-113.ogg,A_major_4,train
817,817,A_major_4/A_major_4-114.ogg,A_major_4,train
819,819,A_major_4/A_major_4-116.ogg,A_major_4,train
820,820,A_major_4/A_major_4-117.ogg,A_major_4,train
821,821,A_major_4/A_major_4-118.ogg,A_major_4,train
824,824,A_major_4/A_major_4-120.ogg,A_major_4,train
826,826,A_major_4/A_major_4-122.ogg,A_major_4,train
827,827,A_major_4/A_major_4-123.ogg,A_major_4,train
828,828,A_major_4/A_major_4-124.ogg,A_major_4,train
831,831,A_major_4/A_major_4-127.ogg,A_major_4,train
833,833,A_major_4/A_major_4-129.ogg,A_major_4,train
835,835,A_major_4/A_major_4-130.ogg,A_major_4,train
836,836,A_major_4/A_major_4-131.ogg,A_major_4,train
838,838,A_major_4/A_major_4-133.ogg,A_major_4,train
841,841,A_major_4/A_major_4-136.ogg,A_major_4,train
845,845,A_major_4/A_major_4-14.ogg,A_major_4,train
846,846,A_major_4/A_major_4-140.ogg,A_major_4,train
847,847,A_major_4/A_major_4-141.ogg,A_major_4,train
848,848,A_major_4/A_major_4-142.ogg,A_major_4,train
849,849,A_major_4/A_major_4-143.ogg,A_major_4,train
850,850,A_major_4/A_major_4-144.ogg,A_major_4,train
853,853,A_major_4/A_major_4-147.ogg,A_major_4,train
854,854,A_major_4/A_major_4-148.ogg,A_major_4,train
855,855,A_major_4/A_major_4-149.ogg,A_major_4,train
856,856,A_major_4/A_major_4-15.ogg,A_major_4,train
857,857,A_major_4/A_major_4-150.ogg,A_major_4,train
858,858,A_major_4/A_major_4-151.ogg,A_major_4,train
859,859,A_major_4/A_major_4-152.ogg,A_major_4,train
860,860,A_major_4/A_major_4-153.ogg,A_major_4,train
861,861,A_major_4/A_major_4-154.ogg,A_major_4,train
862,862,A_major_4/A_major_4-155.ogg,A_major_4,train
865,865,A_major_4/A_major_4-158.ogg,A_major_4,train
867,867,A_major_4/A_major_4-16.ogg,A_major_4,train
869,869,A_major_4/A_major_4-161.ogg,A_major_4,train
871,871,A_major_4/A_major_4-163.ogg,A_major_4,train
872,872,A_major_4/A_major_4-164.ogg,A_major_4,train
873,873,A_major_4/A_major_4-165.ogg,A_major_4,train
875,875,A_major_4/A_major_4-167.ogg,A_major_4,train
876,876,A_major_4/A_major_4-168.ogg,A_major_4,train
877,877,A_major_4/A_major_4-169.ogg,A_major_4,train
878,878,A_major_4/A_major_4-17.ogg,A_major_4,train
879,879,A_major_4/A_major_4-170.ogg,A_major_4,train
881,881,A_major_4/A_major_4-172.ogg,A_major_4,train
882,882,A_major_4/A_major_4-173.ogg,A_major_4,train
883,883,A_major_4/A_major_4-174.ogg,A_major_4,train
884,884,A_major_4/A_major_4-175.ogg,A_major_4,train
885,885,A_major_4/A_major_4-176.ogg,A_major_4,train
886,886,A_major_4/A_major_4-177.ogg,A_major_4,train
887,887,A_major_4/A_major_4-178.ogg,A_major_4,train
889,889,A_major_4/A_major_4-18.ogg,A_major_4,train
890,890,A_major_4/A_major_4-180.ogg,A_major_4,train
893,893,A_major_4/A_major_4-183.ogg,A_major_4,train
894,894,A_major_4/A_major_4-184.ogg,A_major_4,train
895,895,A_major_4/A_major_4-185.ogg,A_major_4,train
896,896,A_major_4/A_major_4-186.ogg,A_major_4,train
897,897,A_major_4/A_major_4-187.ogg,A_major_4,train
900,900,A_major_4/A_major_4-19.ogg,A_major_4,train
901,901,A_major_4/A_major_4-190.ogg,A_major_4,train
902,902,A_major_4/A_major_4-191.ogg,A_major_4,train
904,904,A_major_4/A_major_4-193.ogg,A_major_4,train
906,906,A_major_4/A_major_4-195.ogg,A_major_4,train
908,908,A_major_4/A_major_4-197.ogg,A_major_4,train
909,909,A_major_4/A_major_4-198.ogg,A_major_4,train
912,912,A_major_4/A_major_4-20.ogg,A_major_4,train
913,913,A_major_4/A_major_4-200.ogg,A_major_4,train
914,914,A_major_4/A_major_4-21.ogg,A_major_4,train
915,915,A_major_4/A_major_4-22.ogg,A_major_4,train
916,916,A_major_4/A_major_4-23.ogg,A_major_4,train
917,917,A_major_4/A_major_4-24.ogg,A_major_4,train
918,918,A_major_4/A_major_4-25.ogg,A_major_4,train
919,919,A_major_4/A_major_4-26.ogg,A_major_4,train
920,920,A_major_4/A_major_4-27.ogg,A_major_4,train
921,921,A_major_4/A_major_4-28.ogg,A_major_4,train
923,923,A_major_4/A_major_4-3.ogg,A_major_4,train
925,925,A_major_4/A_major_4-31.ogg,A_major_4,train
927,927,A_major_4/A_major_4-33.ogg,A_major_4,train
929,929,A_major_4/A_major_4-35.ogg,A_major_4,train
930,930,A_major_4/A_major_4-36.ogg,A_major_4,train
931,931,A_major_4/A_major_4-37.ogg,A_major_4,train
933,933,A_major_4/A_major_4-39.ogg,A_major_4,train
934,934,A_major_4/A_major_4-4.ogg,A_major_4,train
936,936,A_major_4/A_major_4-41.ogg,A_major_4,train
937,937,A_major_4/A_major_4-42.ogg,A_major_4,train
938,938,A_major_4/A_major_4-43.ogg,A_major_4,train
939,939,A_major_4/A_major_4-44.ogg,A_major_4,train
940,940,A_major_4/A_major_4-45.ogg,A_major_4,train
941,941,A_major_4/A_major_4-46.ogg,A_major_4,train
942,942,A_major_4/A_major_4-47.ogg,A_major_4,train
943,943,A_major_4/A_major_4-48.ogg,A_major_4,train
945,945,A_major_4/A_major_4-5.ogg,A_major_4,train
946,946,A_major_4/A_major_4-50.ogg,A_major_4,train
947,947,A_major_4/A_major_4-51.ogg,A_major_4,train
948,948,A_major_4/A_major_4-52.ogg,A_major_4,train
949,949,A_major_4/A_major_4-53.ogg,A_major_4,train
950,950,A_major_4/A_major_4-54.ogg,A_major_4,train
951,951,A_major_4/A_major_4-55.ogg,A_major_4,train
952,952,A_major_4/A_major_4-56.ogg,A_major_4,train
953,953,A_major_4/A_major_4-57.ogg,A_major_4,train
954,954,A_major_4/A_major_4-58.ogg,A_major_4,train
955,955,A_major_4/A_major_4-59.ogg,A_major_4,train
956,956,A_major_4/A_major_4-6.ogg,A_major_4,train
957,957,A_major_4/A_major_4-60.ogg,A_major_4,train
958,958,A_major_4/A_major_4-61.ogg,A_major_4,train
960,960,A_major_4/A_major_4-63.ogg,A_major_4,train
961,961,A_major_4/A_major_4-64.ogg,A_major_4,train
962,962,A_major_4/A_major_4-65.ogg,A_major_4,train
963,963,A_major_4/A_major_4-66.ogg,A_major_4,train
964,964,A_major_4/A_major_4-67.ogg,A_major_4,train
965,965,A_major_4/A_major_4-68.ogg,A_major_4,train
968,968,A_major_4/A_major_4-70.ogg,A_major_4,train
969,969,A_major_4/A_major_4-71.ogg,A_major_4,train
971,971,A_major_4/A_major_4-73.ogg,A_major_4,train
973,973,A_major_4/A_major_4-75.ogg,A_major_4,train
975,975,A_major_4/A_major_4-77.ogg,A_major_4,train
978,978,A_major_4/A_major_4-8.ogg,A_major_4,train
979,979,A_major_4/A_major_4-80.ogg,A_major_4,train
981,981,A_major_4/A_major_4-82.ogg,A_major_4,train
982,982,A_major_4/A_major_4-83.ogg,A_major_4,train
983,983,A_major_4/A_major_4-84.ogg,A_major_4,train
986,986,A_major_4/A_major_4-87.ogg,A_major_4,train
987,987,A_major_4/A_major_4-88.ogg,A_major_4,train
988,988,A_major_4/A_major_4-89.ogg,A_major_4,train
989,989,A_major_4/A_major_4-9.ogg,A_major_4,train
990,990,A_major_4/A_major_4-90.ogg,A_major_4,train
991,991,A_major_4/A_major_4-91.ogg,A_major_4,train
992,992,A_major_4/A_major_4-92.ogg,A_major_4,train
993,993,A_major_4/A_major_4-93.ogg,A_major_4,train
995,995,A_major_4/A_major_4-95.ogg,A_major_4,train
1001,1001,A_minor_4/A_minor_4-10.ogg,A_minor_4,train
1002,1002,A_minor_4/A_minor_4-100.ogg,A_minor_4,train
1003,1003,A_minor_4/A_minor_4-101.ogg,A_minor_4,train
1004,1004,A_minor_4/A_minor_4-102.ogg,A_minor_4,train
1005,1005,A_minor_4/A_minor_4-103.ogg,A_minor_4,train
1007,1007,A_minor_4/A_minor_4-105.ogg,A_minor_4,train
1008,1008,A_minor_4/A_minor_4-106.ogg,A_minor_4,train
1009,1009,A_minor_4/A_minor_4-107.ogg,A_minor_4,train
1010,1010,A_minor_4/A_minor_4-108.ogg,A_minor_4,train
1011,1011,A_minor_4/A_minor_4-109.ogg,A_minor_4,train
1013,1013,A_minor_4/A_minor_4-110.ogg,A_minor_4,train
1014,1014,A_minor_4/A_minor_4-111.ogg,A_minor_4,train
1018,1018,A_minor_4/A_minor_4-115.ogg,A_minor_4,train
1019,1019,A_minor_4/A_minor_4-116.ogg,A_minor_4,train
1020,1020,A_minor_4/A_minor_4-117.ogg,A_minor_4,train
1023,1023,A_minor_4/A_minor_4-12.ogg,A_minor_4,train
1028,1028,A_minor_4/A_minor_4-124.ogg,A_minor_4,train
1029,1029,A_minor_4/A_minor_4-125.ogg,A_minor_4,train
1030,1030,A_minor_4/A_minor_4-126.ogg,A_minor_4,train
1031,1031,A_minor_4/A_minor_4-127.ogg,A_minor_4,train
1032,1032,A_minor_4/A_minor_4-128.ogg,A_minor_4,train
1033,1033,A_minor_4/A_minor_4-129.ogg,A_minor_4,train
1034,1034,A_minor_4/A_minor_4-13.ogg,A_minor_4,train
1035,1035,A_minor_4/A_minor_4-130.ogg,A_minor_4,train
1036,1036,A_minor_4/A_minor_4-131.ogg,A_minor_4,train
1037,1037,A_minor_4/A_minor_4-132.ogg,A_minor_4,train
1038,1038,A_minor_4/A_minor_4-133.ogg,A_minor_4,train
1039,1039,A_minor_4/A_minor_4-134.ogg,A_minor_4,train
1043,1043,A_minor_4/A_minor_4-138.ogg,A_minor_4,train
1045,1045,A_minor_4/A_minor_4-14.ogg,A_minor_4,train
1047,1047,A_minor_4/A_minor_4-141.ogg,A_minor_4,train
1049,1049,A_minor_4/A_minor_4-143.ogg,A_minor_4,train
1050,1050,A_minor_4/A_minor_4-144.ogg,A_minor_4,train
1052,1052,A_minor_4/A_minor_4-146.ogg,A_minor_4,train
1053,1053,A_minor_4/A_minor_4-147.ogg,A_minor_4,train
1054,1054,A_minor_4/A_minor_4-148.ogg,A_minor_4,train
1060,1060,A_minor_4/A_minor_4-153.ogg,A_minor_4,train
1061,1061,A_minor_4/A_minor_4-154.ogg,A_minor_4,train
1062,1062,A_minor_4/A_minor_4-155.ogg,A_minor_4,train
1063,1063,A_minor_4/A_minor_4-156.ogg,A_minor_4,train
1064,1064,A_minor_4/A_minor_4-157.ogg,A_minor_4,train
1065,1065,A_minor_4/A_minor_4-158.ogg,A_minor_4,train
1066,1066,A_minor_4/A_minor_4-159.ogg,A_minor_4,train
1068,1068,A_minor_4/A_minor_4-160.ogg,A_minor_4,train
1070,1070,A_minor_4/A_minor_4-162.ogg,A_minor_4,train
1071,1071,A_minor_4/A_minor_4-163.ogg,A_minor_4,train
1073,1073,A_minor_4/A_minor_4-165.ogg,A_minor_4,train
1074,1074,A_minor_4/A_minor_4-166.ogg,A_minor_4,train
1075,1075,A_minor_4/A_minor_4-167.ogg,A_minor_4,train
1077,1077,A_minor_4/A_minor_4-169.ogg,A_minor_4,train
1079,1079,A_minor_4/A_minor_4-170.ogg,A_minor_4,train
1080,1080,A_minor_4/A_minor_4-171.ogg,A_minor_4,train
1082,1082,A_minor_4/A_minor_4-173.ogg,A_minor_4,train
1083,1083,A_minor_4/A_minor_4-174.ogg,A_minor_4,train
1084,1084,A_minor_4/A_minor_4-175.ogg,A_minor_4,train
1087,1087,A_minor_4/A_minor_4-178.ogg,A_minor_4,train
1088,1088,A_minor_4/A_minor_4-179.ogg,A_minor_4,train
1090,1090,A_minor_4/A_minor_4-180.ogg,A_minor_4,train
1091,1091,A_minor_4/A_minor_4-181.ogg,A_minor_4,train
1092,1092,A_minor_4/A_minor_4-182.ogg,A_minor_4,train
1093,1093,A_minor_4/A_minor_4-183.ogg,A_minor_4,train
1095,1095,A_minor_4/A_minor_4-185.ogg,A_minor_4,train
1096,1096,A_minor_4/A_minor_4-186.ogg,A_minor_4,train
1099,1099,A_minor_4/A_minor_4-189.ogg,A_minor_4,train
1100,1100,A_minor_4/A_minor_4-19.ogg,A_minor_4,train
1102,1102,A_minor_4/A_minor_4-191.ogg,A_minor_4,train
1103,1103,A_minor_4/A_minor_4-192.ogg,A_minor_4,train
1105,1105,A_minor_4/A_minor_4-194.ogg,A_minor_4,train
1106,1106,A_minor_4/A_minor_4-195.ogg,A_minor_4,train
1107,1107,A_minor_4/A_minor_4-196.ogg,A_minor_4,train
1108,1108,A_minor_4/A_minor_4-197.ogg,A_minor_4,train
1110,1110,A_minor_4/A_minor_4-199.ogg,A_minor_4,train
1111,1111,A_minor_4/A_minor_4-2.ogg,A_minor_4,train
1113,1113,A_minor_4/A_minor_4-200.ogg,A_minor_4,train
1115,1115,A_minor_4/A_minor_4-22.ogg,A_minor_4,train
1117,1117,A_minor_4/A_minor_4-24.ogg,A_minor_4,train
1118,1118,A_minor_4/A_minor_4-25.ogg,A_minor_4,train
1119,1119,A_minor_4/A_minor_4-26.ogg,A_minor_4,train
1122,1122,A_minor_4/A_minor_4-29.ogg,A_minor_4,train
1124,1124,A_minor_4/A_minor_4-30.ogg,A_minor_4,train
1125,1125,A_minor_4/A_minor_4-31.ogg,A_minor_4,train
1126,1126,A_minor_4/A_minor_4-32.ogg,A_minor_4,train
1127,1127,A_minor_4/A_minor_4-33.ogg,A_minor_4,train
1128,1128,A_minor_4/A_minor_4-34.ogg,A_minor_4,train
1129,1129,A_minor_4/A_minor_4-35.ogg,A_minor_4,train
1130,1130,A_minor_4/A_minor_4-36.ogg,A_minor_4,train
1132,1132,A_minor_4/A_minor_4-38.ogg,A_minor_4,train
1134,1134,A_minor_4/A_minor_4-4.ogg,A_minor_4,train
1135,1135,A_minor_4/A_minor_4-40.ogg,A_minor_4,train
1136,1136,A_minor_4/A_minor_4-41.ogg,A_minor_4,train
1137,1137,A_minor_4/A_minor_4-42.ogg,A_minor_4,train
1138,1138,A_minor_4/A_minor_4-43.ogg,A_minor_4,train
1141,1141,A_minor_4/A_minor_4-46.ogg,A_minor_4,train
1142,1142,A_minor_4/A_minor_4-47.ogg,A_minor_4,train
1143,1143,A_minor_4/A_minor_4-48.ogg,A_minor_4,train
1144,1144,A_minor_4/A_minor_4-49.ogg,A_minor_4,train
1145,1145,A_minor_4/A_minor_4-5.ogg,A_minor_4,train
1147,1147,A_minor_4/A_minor_4-51.ogg,A_minor_4,train
1148,1148,A_minor_4/A_minor_4-52.ogg,A_minor_4,train
1149,1149,A_minor_4/A_minor_4-53.ogg,A_minor_4,train
1150,1150,A_minor_4/A_minor_4-54.ogg,A_minor_4,train
1152,1152,A_minor_4/A_minor_4-56.ogg,A_minor_4,train
1153,1153,A_minor_4/A_minor_4-57.ogg,A_minor_4,train
1154,1154,A_minor_4/A_minor_4-58.ogg,A_minor_4,train
1156,1156,A_minor_4/A_minor_4-6.ogg,A_minor_4,train
1157,1157,A_minor_4/A_minor_4-60.ogg,A_minor_4,train
1158,1158,A_minor_4/A_minor_4-61.ogg,A_minor_4,train
1159,1159,A_minor_4/A_minor_4-62.ogg,A_minor_4,train
1160,1160,A_minor_4/A_minor_4-63.ogg,A_minor_4,train
1161,1161,A_minor_4/A_minor_4-64.ogg,A_minor_4,train
1162,1162,A_minor_4/A_minor_4-65.ogg,A_minor_4,train
1163,1163,A_minor_4/A_minor_4-66.ogg,A_minor_4,train
1164,1164,A_minor_4/A_minor_4-67.ogg,A_minor_4,train
1165,1165,A_minor_4/A_minor_4-68.ogg,A_minor_4,train
1167,1167,A_minor_4/A_minor_4-7.ogg,A_minor_4,train
1168,1168,A_minor_4/A_minor_4-70.ogg,A_minor_4,train
1170,1170,A_minor_4/A_minor_4-72.ogg,A_minor_4,train
1171,1171,A_minor_4/A_minor_4-73.ogg,A_minor_4,train
1172,1172,A_minor_4/A_minor_4-74.ogg,A_minor_4,train
1173,1173,A_minor_4/A_minor_4-75.ogg,A_minor_4,train
1175,1175,A_minor_4/A_minor_4-77.ogg,A_minor_4,train
1176,1176,A_minor_4/A_minor_4-78.ogg,A_minor_4,train
1177,1177,A_minor_4/A_minor_4-79.ogg,A_minor_4,train
1179,1179,A_minor_4/A_minor_4-80.ogg,A_minor_4,train
1180,1180,A_minor_4/A_minor_4-81.ogg,A_minor_4,train
1181,1181,A_minor_4/A_minor_4-82.ogg,A_minor_4,train
1182,1182,A_minor_4/A_minor_4-83.ogg,A_minor_4,train
1183,1183,A_minor_4/A_minor_4-84.ogg,A_minor_4,train
1184,1184,A_minor_4/A_minor_4-85.ogg,A_minor_4,train
1185,1185,A_minor_4/A_minor_4-86.ogg,A_minor_4,train
1186,1186,A_minor_4/A_minor_4-87.ogg,A_minor_4,train
1187,1187,A_minor_4/A_minor_4-88.ogg,A_minor_4,train
1189,1189,A_minor_4/A_minor_4-9.ogg,A_minor_4,train
1190,1190,A_minor_4/A_minor_4-90.ogg,A_minor_4,train
1191,1191,A_minor_4/A_minor_4-91.ogg,A_minor_4,train
1193,1193,A_minor_4/A_minor_4-93.ogg,A_minor_4,train
1194,1194,A_minor_4/A_minor_4-94.ogg,A_minor_4,train
1196,1196,A_minor_4/A_minor_4-96.ogg,A_minor_4,train
1198,1198,A_minor_4/A_minor_4-98.ogg,A_minor_4,train
1199,1199,A_minor_4/A_minor_4-99.ogg,A_minor_4,train
1202,1202,B_diminished_4/B_diminished_4-100.ogg,B_diminished_4,train
1203,1203,B_diminished_4/B_diminished_4-101.ogg,B_diminished_4,train
1204,1204,B_diminished_4/B_diminished_4-102.ogg,B_diminished_4,train
1205,1205,B_diminished_4/B_diminished_4-103.ogg,B_diminished_4,train
1207,1207,B_diminished_4/B_diminished_4-105.ogg,B_diminished_4,train
1208,1208,B_diminished_4/B_diminished_4-106.ogg,B_diminished_4,train
1210,1210,B_diminished_4/B_diminished_4-108.ogg,B_diminished_4,train
1211,1211,B_diminished_4/B_diminished_4-109.ogg,B_diminished_4,train
1212,1212,B_diminished_4/B_diminished_4-11.ogg,B_diminished_4,train
1213,1213,B_diminished_4/B_diminished_4-110.ogg,B_diminished_4,train
1214,1214,B_diminished_4/B_diminished_4-111.ogg,B_diminished_4,train
1215,1215,B_diminished_4/B_diminished_4-112.ogg,B_diminished_4,train
1217,1217,B_diminished_4/B_diminished_4-114.ogg,B_diminished_4,train
1218,1218,B_diminished_4/B_diminished_4-115.ogg,B_diminished_4,train
1219,1219,B_diminished_4/B_diminished_4-116.ogg,B_diminished_4,train
1221,1221,B_diminished_4/B_diminished_4-118.ogg,B_diminished_4,train
1223,1223,B_diminished_4/B_diminished_4-12.ogg,B_diminished_4,train
1224,1224,B_diminished_4/B_diminished_4-120.ogg,B_diminished_4,train
1225,1225,B_diminished_4/B_diminished_4-121.ogg,B_diminished_4,train
1226,1226,B_diminished_4/B_diminished_4-122.ogg,B_diminished_4,train
1227,1227,B_diminished_4/B_diminished_4-123.ogg,B_diminished_4,train
1228,1228,B_diminished_4/B_diminished_4-124.ogg,B_diminished_4,train
1229,1229,B_diminished_4/B_diminished_4-125.ogg,B_diminished_4,train
1231,1231,B_diminished_4/B_diminished_4-127.ogg,B_diminished_4,train
1232,1232,B_diminished_4/B_diminished_4-128.ogg,B_diminished_4,train
1233,1233,B_diminished_4/B_diminished_4-129.ogg,B_diminished_4,train
1234,1234,B_diminished_4/B_diminished_4-13.ogg,B_diminished_4,train
1236,1236,B_diminished_4/B_diminished_4-131.ogg,B_diminished_4,train
1237,1237,B_diminished_4/B_diminished_4-132.ogg,B_diminished_4,train
1238,1238,B_diminished_4/B_diminished_4-133.ogg,B_diminished_4,train
1240,1240,B_diminished_4/B_diminished_4-135.ogg,B_diminished_4,train
1242,1242,B_diminished_4/B_diminished_4-137.ogg,B_diminished_4,train
1243,1243,B_diminished_4/B_diminished_4-138.ogg,B_diminished_4,train
1244,1244,B_diminished_4/B_diminished_4-139.ogg,B_diminished_4,train
1245,1245,B_diminished_4/B_diminished_4-14.ogg,B_diminished_4,train
1246,1246,B_diminished_4/B_diminished_4-140.ogg,B_diminished_4,train
1247,1247,B_diminished_4/B_diminished_4-141.ogg,B_diminished_4,train
1248,1248,B_diminished_4/B_diminished_4-142.ogg,B_diminished_4,train
1249,1249,B_diminished_4/B_diminished_4-143.ogg,B_diminished_4,train
1253,1253,B_diminished_4/B_diminished_4-147.ogg,B_diminished_4,train
1254,1254,B_diminished_4/B_diminished_4-148.ogg,B_diminished_4,train
1255,1255,B_diminished_4/B_diminished_4-149.ogg,B_diminished_4,train
1257,1257,B_diminished_4/B_diminished_4-150.ogg,B_diminished_4,train
1260,1260,B_diminished_4/B_diminished_4-153.ogg,B_diminished_4,train
1262,1262,B_diminished_4/B_diminished_4-155.ogg,B_diminished_4,train
1263,1263,B_diminished_4/B_diminished_4-156.ogg,B_diminished_4,train
1266,1266,B_diminished_4/B_diminished_4-159.ogg,B_diminished_4,train
1267,1267,B_diminished_4/B_diminished_4-16.ogg,B_diminished_4,train
1268,1268,B_diminished_4/B_diminished_4-160.ogg,B_diminished_4,train
1269,1269,B_diminished_4/B_diminished_4-161.ogg,B_diminished_4,train
1270,1270,B_diminished_4/B_diminished_4-162.ogg,B_diminished_4,train
1271,1271,B_diminished_4/B_diminished_4-163.ogg,B_diminished_4,train
1272,1272,B_diminished_4/B_diminished_4-164.ogg,B_diminished_4,train
1273,1273,B_diminished_4/B_diminished_4-165.ogg,B_diminished_4,train
1274,1274,B_diminished_4/B_diminished_4-166.ogg,B_diminished_4,train
1276,1276,B_diminished_4/B_diminished_4-168.ogg,B_diminished_4,train
1277,1277,B_diminished_4/B_diminished_4-169.ogg,B_diminished_4,train
1278,1278,B_diminished_4/B_diminished_4-17.ogg,B_diminished_4,train
1279,1279,B_diminished_4/B_diminished_4-170.ogg,B_diminished_4,train
1280,1280,B_diminished_4/B_diminished_4-171.ogg,B_diminished_4,train
1282,1282,B_diminished_4/B_diminished_4-173.ogg,B_diminished_4,train
1284,1284,B_diminished_4/B_diminished_4-175.ogg,B_diminished_4,train
1285,1285,B_diminished_4/B_diminished_4-176.ogg,B_diminished_4,train
1287,1287,B_diminished_4/B_diminished_4-178.ogg,B_diminished_4,train
1289,1289,B_diminished_4/B_diminished_4-18.ogg,B_diminished_4,train
1290,1290,B_diminished_4/B_diminished_4-180.ogg,B_diminished_4,train
1291,1291,B_diminished_4/B_diminished_4-181.ogg,B_diminished_4,train
1292,1292,B_diminished_4/B_diminished_4-182.ogg,B_diminished_4,train
1293,1293,B_diminished_4/B_diminished_4-183.ogg,B_diminished_4,train
1297,1297,B_diminished_4/B_diminished_4-187.ogg,B_diminished_4,train
1298,1298,B_diminished_4/B_diminished_4-188.ogg,B_diminished_4,train
1299,1299,B_diminished_4/B_diminished_4-189.ogg,B_diminished_4,train
1301,1301,B_diminished_4/B_diminished_4-190.ogg,B_diminished_4,train
1302,1302,B_diminished_4/B_diminished_4-191.ogg,B_diminished_4,train
1303,1303,B_diminished_4/B_diminished_4-192.ogg,B_diminished_4,train
1304,1304,B_diminished_4/B_diminished_4-193.ogg,B_diminished_4,train
1305,1305,B_diminished_4/B_diminished_4-194.ogg,B_diminished_4,train
1306,1306,B_diminished_4/B_diminished_4-195.ogg,B_diminished_4,train
1308,1308,B_diminished_4/B_diminished_4-197.ogg,B_diminished_4,train
1310,1310,B_diminished_4/B_diminished_4-199.ogg,B_diminished_4,train
1311,1311,B_diminished_4/B_diminished_4-2.ogg,B_diminished_4,train
1314,1314,B_diminished_4/B_diminished_4-21.ogg,B_diminished_4,train
1315,1315,B_diminished_4/B_diminished_4-22.ogg,B_diminished_4,train
1316,1316,B_diminished_4/B_diminished_4-23.ogg,B_diminished_4,train
1317,1317,B_diminished_4/B_diminished_4-24.ogg,B_diminished_4,train
1318,1318,B_diminished_4/B_diminished_4-25.ogg,B_diminished_4,train
1320,1320,B_diminished_4/B_diminished_4-27.ogg,B_diminished_4,train
1323,1323,B_diminished_4/B_diminished_4-3.ogg,B_diminished_4,train
1324,1324,B_diminished_4/B_diminished_4-30.ogg,B_diminished_4,train
1328,1328,B_diminished_4/B_diminished_4-34.ogg,B_diminished_4,train
1329,1329,B_diminished_4/B_diminished_4-35.ogg,B_diminished_4,train
1330,1330,B_diminished_4/B_diminished_4-36.ogg,B_diminished_4,train
1331,1331,B_diminished_4/B_diminished_4-37.ogg,B_diminished_4,train
1332,1332,B_diminished_4/B_diminished_4-38.ogg,B_diminished_4,train
1333,1333,B_diminished_4/B_diminished_4-39.ogg,B_diminished_4,train
1334,1334,B_diminished_4/B_diminished_4-4.ogg,B_diminished_4,train
1336,1336,B_diminished_4/B_diminished_4-41.ogg,B_diminished_4,train
1338,1338,B_diminished_4/B_diminished_4-43.ogg,B_diminished_4,train
