source_index,orig_index,file,label,split
800,812,A_major_4/A_major_4-11.ogg,A_major_4,train
803,815,A_major_4/A_major_4-112.ogg,A_major_4,train
804,816,A_major_4/A_major_4-113.ogg,A_major_4,train
805,817,A_major_4/A_major_4-114.ogg,A_major_4,train
807,819,A_major_4/A_major_4-116.ogg,A_major_4,train
808,820,A_major_4/A_major_4-117.ogg,A_major_4,train
809,821,A_major_4/A_major_4-118.ogg,A_major_4,train
810,822,A_major_4/A_major_4-119.ogg,A_major_4,train
811,823,A_major_4/A_major_4-12.ogg,A_major_4,train
812,824,A_major_4/A_major_4-120.ogg,A_major_4,train
813,825,A_major_4/A_major_4-121.ogg,A_major_4,train
815,827,A_major_4/A_major_4-123.ogg,A_major_4,train
816,828,A_major_4/A_major_4-124.ogg,A_major_4,train
818,830,A_major_4/A_major_4-126.ogg,A_major_4,train
822,834,A_major_4/A_major_4-13.ogg,A_major_4,train
823,835,A_major_4/A_major_4-130.ogg,A_major_4,train
826,838,A_major_4/A_major_4-133.ogg,A_major_4,train
827,839,A_major_4/A_major_4-134.ogg,A_major_4,train
829,841,A_major_4/A_major_4-136.ogg,A_major_4,train
830,842,A_major_4/A_major_4-137.ogg,A_major_4,train
831,843,A_major_4/A_major_4-138.ogg,A_major_4,train
832,844,A_major_4/A_major_4-139.ogg,A_major_4,train
833,845,A_major_4/A_major_4-14.ogg,A_major_4,train
835,847,A_major_4/A_major_4-141.ogg,A_major_4,train
838,850,A_major_4/A_major_4-144.ogg,A_major_4,train
840,852,A_major_4/A_major_4-146.ogg,A_major_4,train
841,853,A_major_4/A_major_4-147.ogg,A_major_4,train
842,854,A_major_4/A_major_4-148.ogg,A_major_4,train
844,856,A_major_4/A_major_4-15.ogg,A_major_4,train
845,857,A_major_4/A_major_4-150.ogg,A_major_4,train
847,859,A_major_4/A_major_4-152.ogg,A_major_4,train
848,860,A_major_4/A_major_4-153.ogg,A_major_4,train
850,862,A_major_4/A_major_4-155.ogg,A_major_4,train
851,863,A_major_4/A_major_4-156.ogg,A_major_4,train
852,864,A_major_4/A_major_4-157.ogg,A_major_4,train
853,865,A_major_4/A_major_4-158.ogg,A_major_4,train
854,866,A_major_4/A_major_4-159.ogg,A_major_4,train
858,870,A_major_4/A_major_4-162.ogg,A_major_4,train
859,871,A_major_4/A_major_4-163.ogg,A_major_4,train
860,872,A_major_4/A_major_4-164.ogg,A_major_4,train
861,873,A_major_4/A_major_4-165.ogg,A_major_4,train
862,874,A_major_4/A_major_4-166.ogg,A_major_4,train
863,875,A_major_4/A_major_4-167.ogg,A_major_4,train
864,876,A_major_4/A_major_4-168.ogg,A_major_4,train
865,877,A_major_4/A_major_4-169.ogg,A_major_4,train
866,878,A_major_4/A_major_4-17.ogg,A_major_4,train
867,879,A_major_4/A_major_4-170.ogg,A_major_4,train
868,880,A_major_4/A_major_4-171.ogg,A_major_4,train
869,881,A_major_4/A_major_4-172.ogg,A_major_4,train
870,882,A_major_4/A_major_4-173.ogg,A_major_4,train
871,883,A_major_4/A_major_4-174.ogg,A_major_4,train
872,884,A_major_4/A_major_4-175.ogg,A_major_4,train
873,885,A_major_4/A_major_4-176.ogg,A_major_4,train
876,888,A_major_4/A_major_4-179.ogg,A_major_4,train
877,889,A_major_4/A_major_4-18.ogg,A_major_4,train
878,890,A_major_4/A_major_4-180.ogg,A_major_4,train
879,891,A_major_4/A_major_4-181.ogg,A_major_4,train
880,892,A_major_4/A_major_4-182.ogg,A_major_4,train
882,894,A_major_4/A_major_4-184.ogg,A_major_4,train
883,895,A_major_4/A_major_4-185.ogg,A_major_4,train
887,899,A_major_4/A_major_4-189.ogg,A_major_4,train
888,900,A_major_4/A_major_4-19.ogg,A_major_4,train
889,901,A_major_4/A_major_4-190.ogg,A_major_4,train
890,902,A_major_4/A_major_4-191.ogg,A_major_4,train
892,904,A_major_4/A_major_4-193.ogg,A_major_4,train
893,905,A_major_4/A_major_4-194.ogg,A_major_4,train
894,906,A_major_4/A_major_4-195.ogg,A_major_4,train
895,907,A_major_4/A_major_4-196.ogg,A_major_4,train
896,908,A_major_4/A_major_4-197.ogg,A_major_4,train
897,909,A_major_4/A_major_4-198.ogg,A_major_4,train
898,910,A_major_4/A_major_4-199.ogg,A_major_4,train
899,911,A_major_4/A_major_4-2.ogg,A_major_4,train
900,912,A_major_4/A_major_4-20.ogg,A_major_4,train
902,914,A_major_4/A_major_4-21.ogg,A_major_4,train
903,915,A_major_4/A_major_4-22.ogg,A_major_4,train
904,916,A_major_4/A_major_4-23.ogg,A_major_4,train
905,917,A_major_4/A_major_4-24.ogg,A_major_4,train
906,918,A_major_4/A_major_4-25.ogg,A_major_4,train
908,920,A_major_4/A_major_4-27.ogg,A_major_4,train
909,921,A_major_4/A_major_4-28.ogg,A_major_4,train
914,926,A_major_4/A_major_4-32.ogg,A_major_4,train
915,927,A_major_4/A_major_4-33.ogg,A_major_4,train
916,928,A_major_4/A_major_4-34.ogg,A_major_4,train
919,931,A_major_4/A_major_4-37.ogg,A_major_4,train
922,934,A_major_4/A_major_4-4.ogg,A_major_4,train
924,936,A_major_4/A_major_4-41.ogg,A_major_4,train
925,937,A_major_4/A_major_4-42.ogg,A_major_4,train
926,938,A_major_4/A_major_4-43.ogg,A_major_4,train
927,939,A_major_4/A_major_4-44.ogg,A_major_4,train
930,942,A_major_4/A_major_4-47.ogg,A_major_4,train
931,943,A_major_4/A_major_4-48.ogg,A_major_4,train
932,944,A_major_4/A_major_4-49.ogg,A_major_4,train
933,945,A_major_4/A_major_4-5.ogg,A_major_4,train
934,946,A_major_4/A_major_4-50.ogg,A_major_4,train
936,948,A_major_4/A_major_4-52.ogg,A_major_4,train
937,949,A_major_4/A_major_4-53.ogg,A_major_4,train
939,951,A_major_4/A_major_4-55.ogg,A_major_4,train
940,952,A_major_4/A_major_4-56.ogg,A_major_4,train
941,953,A_major_4/A_major_4-57.ogg,A_major_4,train
942,954,A_major_4/A_major_4-58.ogg,A_major_4,train
944,956,A_major_4/A_major_4-6.ogg,A_major_4,train
945,957,A_major_4/A_major_4-60.ogg,A_major_4,train
946,958,A_major_4/A_major_4-61.ogg,A_major_4,train
947,959,A_major_4/A_major_4-62.ogg,A_major_4,train
948,960,A_major_4/A_major_4-63.ogg,A_major_4,train
949,961,A_major_4/A_major_4-64.ogg,A_major_4,train
950,962,A_major_4/A_major_4-65.ogg,A_major_4,train
951,963,A_major_4/A_major_4-66.ogg,A_major_4,train
952,964,A_major_4/A_major_4-67.ogg,A_major_4,train
953,965,A_major_4/A_major_4-68.ogg,A_major_4,train
955,967,A_major_4/A_major_4-7.ogg,A_major_4,train
956,968,A_major_4/A_major_4-70.ogg,A_major_4,train
958,970,A_major_4/A_major_4-72.ogg,A_major_4,train
960,972,A_major_4/A_major_4-74.ogg,A_major_4,train
961,973,A_major_4/A_major_4-75.ogg,A_major_4,train
962,974,A_major_4/A_major_4-76.ogg,A_major_4,train
963,975,A_major_4/A_major_4-77.ogg,A_major_4,train
965,977,A_major_4/A_major_4-79.ogg,A_major_4,train
967,979,A_major_4/A_major_4-80.ogg,A_major_4,train
968,980,A_major_4/A_major_4-81.ogg,A_major_4,train
970,982,A_major_4/A_major_4-83.ogg,A_major_4,train
972,984,A_major_4/A_major_4-85.ogg,A_major_4,train
973,985,A_major_4/A_major_4-86.ogg,A_major_4,train
974,986,A_major_4/A_major_4-87.ogg,A_major_4,train
980,992,A_major_4/A_major_4-92.ogg,A_major_4,train
981,993,A_major_4/A_major_4-93.ogg,A_major_4,train
983,995,A_major_4/A_major_4-95.ogg,A_major_4,train
985,997,A_major_4/A_major_4-97.ogg,A_major_4,train
986,998,A_major_4/A_major_4-98.ogg,A_major_4,train
987,999,A_major_4/A_major_4-99.ogg,A_major_4,train
988,1000,A_minor_4/A_minor_4-1.ogg,A_minor_4,train
989,1001,A_minor_4/A_minor_4-10.ogg,A_minor_4,train
990,1002,A_minor_4/A_minor_4-100.ogg,A_minor_4,train
992,1004,A_minor_4/A_minor_4-102.ogg,A_minor_4,train
993,1005,A_minor_4/A_minor_4-103.ogg,A_minor_4,train
994,1006,A_minor_4/A_minor_4-104.ogg,A_minor_4,train
995,1007,A_minor_4/A_minor_4-105.ogg,A_minor_4,train
996,1008,A_minor_4/A_minor_4-106.ogg,A_minor_4,train
997,1009,A_minor_4/A_minor_4-107.ogg,A_minor_4,train
998,1010,A_minor_4/A_minor_4-108.ogg,A_minor_4,train
999,1011,A_minor_4/A_minor_4-109.ogg,A_minor_4,train
1002,1014,A_minor_4/A_minor_4-111.ogg,A_minor_4,train
1004,1016,A_minor_4/A_minor_4-113.ogg,A_minor_4,train
1005,1017,A_minor_4/A_minor_4-114.ogg,A_minor_4,train
1007,1019,A_minor_4/A_minor_4-116.ogg,A_minor_4,train
1008,1020,A_minor_4/A_minor_4-117.ogg,A_minor_4,train
1009,1021,A_minor_4/A_minor_4-118.ogg,A_minor_4,train
1011,1023,A_minor_4/A_minor_4-12.ogg,A_minor_4,train
1013,1025,A_minor_4/A_minor_4-121.ogg,A_minor_4,train
1014,1026,A_minor_4/A_minor_4-122.ogg,A_minor_4,train
1015,1027,A_minor_4/A_minor_4-123.ogg,A_minor_4,train
1016,1028,A_minor_4/A_minor_4-124.ogg,A_minor_4,train
1017,1029,A_minor_4/A_minor_4-125.ogg,A_minor_4,train
1022,1034,A_minor_4/A_minor_4-13.ogg,A_minor_4,train
1023,1035,A_minor_4/A_minor_4-130.ogg,A_minor_4,train
1024,1036,A_minor_4/A_minor_4-131.ogg,A_minor_4,train
1025,1037,A_minor_4/A_minor_4-132.ogg,A_minor_4,train
1026,1038,A_minor_4/A_minor_4-133.ogg,A_minor_4,train
1028,1040,A_minor_4/A_minor_4-135.ogg,A_minor_4,train
1030,1042,A_minor_4/A_minor_4-137.ogg,A_minor_4,train
1031,1043,A_minor_4/A_minor_4-138.ogg,A_minor_4,train
1033,1045,A_minor_4/A_minor_4-14.ogg,A_minor_4,train
1036,1048,A_minor_4/A_minor_4-142.ogg,A_minor_4,train
1037,1049,A_minor_4/A_minor_4-143.ogg,A_minor_4,train
1038,1050,A_minor_4/A_minor_4-144.ogg,A_minor_4,train
1039,1051,A_minor_4/A_minor_4-145.ogg,A_minor_4,train
1042,1054,A_minor_4/A_minor_4-148.ogg,A_minor_4,train
1044,1056,A_minor_4/A_minor_4-15.ogg,A_minor_4,train
1047,1059,A_minor_4/A_minor_4-152.ogg,A_minor_4,train
1048,1060,A_minor_4/A_minor_4-153.ogg,A_minor_4,train
1049,1061,A_minor_4/A_minor_4-154.ogg,A_minor_4,train
1050,1062,A_minor_4/A_minor_4-155.ogg,A_minor_4,train
1051,1063,A_minor_4/A_minor_4-156.ogg,A_minor_4,train
1053,1065,A_minor_4/A_minor_4-158.ogg,A_minor_4,train
1054,1066,A_minor_4/A_minor_4-159.ogg,A_minor_4,train
1055,1067,A_minor_4/A_minor_4-16.ogg,A_minor_4,train
1056,1068,A_minor_4/A_minor_4-160.ogg,A_minor_4,train
1057,1069,A_minor_4/A_minor_4-161.ogg,A_minor_4,train
1058,1070,A_minor_4/A_minor_4-162.ogg,A_minor_4,train
1059,1071,A_minor_4/A_minor_4-163.ogg,A_minor_4,train
1060,1072,A_minor_4/A_minor_4-164.ogg,A_minor_4,train
1061,1073,A_minor_4/A_minor_4-165.ogg,A_minor_4,train
1062,1074,A_minor_4/A_minor_4-166.ogg,A_minor_4,train
1063,1075,A_minor_4/A_minor_4-167.ogg,A_minor_4,train
1064,1076,A_minor_4/A_minor_4-168.ogg,A_minor_4,train
1065,1077,A_minor_4/A_minor_4-169.ogg,A_minor_4,train
1069,1081,A_minor_4/A_minor_4-172.ogg,A_minor_4,train
1071,1083,A_minor_4/A_minor_4-174.ogg,A_minor_4,train
1072,1084,A_minor_4/A_minor_4-175.ogg,A_minor_4,train
1074,1086,A_minor_4/A_minor_4-177.ogg,A_minor_4,train
1075,1087,A_minor_4/A_minor_4-178.ogg,A_minor_4,train
1076,1088,A_minor_4/A_minor_4-179.ogg,A_minor_4,train
1078,1090,A_minor_4/A_minor_4-180.ogg,A_minor_4,train
1079,1091,A_minor_4/A_minor_4-181.ogg,A_minor_4,train
1080,1092,A_minor_4/A_minor_4-182.ogg,A_minor_4,train
1081,1093,A_minor_4/A_minor_4-183.ogg,A_minor_4,train
1082,1094,A_minor_4/A_minor_4-184.ogg,A_minor_4,train
1087,1099,A_minor_4/A_minor_4-189.ogg,A_minor_4,train
1089,1101,A_minor_4/A_minor_4-190.ogg,A_minor_4,train
1090,1102,A_minor_4/A_minor_4-191.ogg,A_minor_4,train
1091,1103,A_minor_4/A_minor_4-192.ogg,A_minor_4,train
1092,1104,A_minor_4/A_minor_4-193.ogg,A_minor_4,train
1093,1105,A_minor_4/A_minor_4-194.ogg,A_minor_4,train
1094,1106,A_minor_4/A_minor_4-195.ogg,A_minor_4,train
1095,1107,A_minor_4/A_minor_4-196.ogg,A_minor_4,train
1096,1108,A_minor_4/A_minor_4-197.ogg,A_minor_4,train
1097,1109,A_minor_4/A_minor_4-198.ogg,A_minor_4,train
1098,1110,A_minor_4/A_minor_4-199.ogg,A_minor_4,train
1099,1111,A_minor_4/A_minor_4-2.ogg,A_minor_4,train
1100,1112,A_minor_4/A_minor_4-20.ogg,A_minor_4,train
1101,1113,A_minor_4/A_minor_4-200.ogg,A_minor_4,train
1103,1115,A_minor_4/A_minor_4-22.ogg,A_minor_4,train
1105,1117,A_minor_4/A_minor_4-24.ogg,A_minor_4,train
1106,1118,A_minor_4/A_minor_4-25.ogg,A_minor_4,train
1108,1120,A_minor_4/A_minor_4-27.ogg,A_minor_4,train
1109,1121,A_minor_4/A_minor_4-28.ogg,A_minor_4,train
1110,1122,A_minor_4/A_minor_4-29.ogg,A_minor_4,train
1111,1123,A_minor_4/A_minor_4-3.ogg,A_minor_4,train
1112,1124,A_minor_4/A_minor_4-30.ogg,A_minor_4,train
1113,1125,A_minor_4/A_minor_4-31.ogg,A_minor_4,train
1115,1127,A_minor_4/A_minor_4-33.ogg,A_minor_4,train
1117,1129,A_minor_4/A_minor_4-35.ogg,A_minor_4,train
1119,1131,A_minor_4/A_minor_4-37.ogg,A_minor_4,train
1120,1132,A_minor_4/A_minor_4-38.ogg,A_minor_4,train
1121,1133,A_minor_4/A_minor_4-39.ogg,A_minor_4,train
1123,1135,A_minor_4/A_minor_4-40.ogg,A_minor_4,train
1124,1136,A_minor_4/A_minor_4-41.ogg,A_minor_4,train
1127,1139,A_minor_4/A_minor_4-44.ogg,A_minor_4,train
1128,1140,A_minor_4/A_minor_4-45.ogg,A_minor_4,train
1129,1141,A_minor_4/A_minor_4-46.ogg,A_minor_4,train
1130,1142,A_minor_4/A_minor_4-47.ogg,A_minor_4,train
1131,1143,A_minor_4/A_minor_4-48.ogg,A_minor_4,train
1133,1145,A_minor_4/A_minor_4-5.ogg,A_minor_4,train
1135,1147,A_minor_4/A_minor_4-51.ogg,A_minor_4,train
1136,1148,A_minor_4/A_minor_4-52.ogg,A_minor_4,train
1138,1150,A_minor_4/A_minor_4-54.ogg,A_minor_4,train
1141,1153,A_minor_4/A_minor_4-57.ogg,A_minor_4,train
1142,1154,A_minor_4/A_minor_4-58.ogg,A_minor_4,train
1143,1155,A_minor_4/A_minor_4-59.ogg,A_minor_4,train
1145,1157,A_minor_4/A_minor_4-60.ogg,A_minor_4,train
1146,1158,A_minor_4/A_minor_4-61.ogg,A_minor_4,train
1147,1159,A_minor_4/A_minor_4-62.ogg,A_minor_4,train
1148,1160,A_minor_4/A_minor_4-63.ogg,A_minor_4,train
1150,1162,A_minor_4/A_minor_4-65.ogg,A_minor_4,train
1153,1165,A_minor_4/A_minor_4-68.ogg,A_minor_4,train
1154,1166,A_minor_4/A_minor_4-69.ogg,A_minor_4,train
1156,1168,A_minor_4/A_minor_4-70.ogg,A_minor_4,train
1158,1170,A_minor_4/A_minor_4-72.ogg,A_minor_4,train
1160,1172,A_minor_4/A_minor_4-74.ogg,A_minor_4,train
1161,1173,A_minor_4/A_minor_4-75.ogg,A_minor_4,train
1162,1174,A_minor_4/A_minor_4-76.ogg,A_minor_4,train
1163,1175,A_minor_4/A_minor_4-77.ogg,A_minor_4,train
1164,1176,A_minor_4/A_minor_4-78.ogg,A_minor_4,train
1165,1177,A_minor_4/A_minor_4-79.ogg,A_minor_4,train
1166,1178,A_minor_4/A_minor_4-8.ogg,A_minor_4,train
1167,1179,A_minor_4/A_minor_4-80.ogg,A_minor_4,train
1168,1180,A_minor_4/A_minor_4-81.ogg,A_minor_4,train
1169,1181,A_minor_4/A_minor_4-82.ogg,A_minor_4,train
1170,1182,A_minor_4/A_minor_4-83.ogg,A_minor_4,train
1171,1183,A_minor_4/A_minor_4-84.ogg,A_minor_4,train
1174,1186,A_minor_4/A_minor_4-87.ogg,A_minor_4,train
1175,1187,A_minor_4/A_minor_4-88.ogg,A_minor_4,train
1176,1188,A_minor_4/A_minor_4-89.ogg,A_minor_4,train
1177,1189,A_minor_4/A_minor_4-9.ogg,A_minor_4,train
1179,1191,A_minor_4/A_minor_4-91.ogg,A_minor_4,train
1182,1194,A_minor_4/A_minor_4-94.ogg,A_minor_4,train
1183,1195,A_minor_4/A_minor_4-95.ogg,A_minor_4,train
1185,1197,A_minor_4/A_minor_4-97.ogg,A_minor_4,train
1186,1198,A_minor_4/A_minor_4-98.ogg,A_minor_4,train
1187,1199,A_minor_4/A_minor_4-99.ogg,A_minor_4,train
1188,1200,B_diminished_4/B_diminished_4-1.ogg,B_diminished_4,train
1189,1201,B_diminished_4/B_diminished_4-10.ogg,B_diminished_4,train
1190,1202,B_diminished_4/B_diminished_4-100.ogg,B_diminished_4,train
1192,1204,B_diminished_4/B_diminished_4-102.ogg,B_diminished_4,train
1193,1205,B_diminished_4/B_diminished_4-103.ogg,B_diminished_4,train
1194,1206,B_diminished_4/B_diminished_4-104.ogg,B_diminished_4,train
1195,1207,B_diminished_4/B_diminished_4-105.ogg,B_diminished_4,train
1196,1208,B_diminished_4/B_diminished_4-106.ogg,B_diminished_4,train
1198,1210,B_diminished_4/B_diminished_4-108.ogg,B_diminished_4,train
1199,1211,B_diminished_4/B_diminished_4-109.ogg,B_diminished_4,train
1200,1212,B_diminished_4/B_diminished_4-11.ogg,B_diminished_4,train
1201,1213,B_diminished_4/B_diminished_4-110.ogg,B_diminished_4,train
1203,1215,B_diminished_4/B_diminished_4-112.ogg,B_diminished_4,train
1205,1217,B_diminished_4/B_diminished_4-114.ogg,B_diminished_4,train
1206,1218,B_diminished_4/B_diminished_4-115.ogg,B_diminished_4,train
1207,1219,B_diminished_4/B_diminished_4-116.ogg,B_diminished_4,train
1208,1220,B_diminished_4/B_diminished_4-117.ogg,B_diminished_4,train
1209,1221,B_diminished_4/B_diminished_4-118.ogg,B_diminished_4,train
1210,1222,B_diminished_4/B_diminished_4-119.ogg,B_diminished_4,train
1211,1223,B_diminished_4/B_diminished_4-12.ogg,B_diminished_4,train
1215,1227,B_diminished_4/B_diminished_4-123.ogg,B_diminished_4,train
1217,1229,B_diminished_4/B_diminished_4-125.ogg,B_diminished_4,train
1218,1230,B_diminished_4/B_diminished_4-126.ogg,B_diminished_4,train
1219,1231,B_diminished_4/B_diminished_4-127.ogg,B_diminished_4,train
1221,1233,B_diminished_4/B_diminished_4-129.ogg,B_diminished_4,train
1222,1234,B_diminished_4/B_diminished_4-13.ogg,B_diminished_4,train
1223,1235,B_diminished_4/B_diminished_4-130.ogg,B_diminished_4,train
1224,1236,B_diminished_4/B_diminished_4-131.ogg,B_diminished_4,train
1225,1237,B_diminished_4/B_diminished_4-132.ogg,B_diminished_4,train
1226,1238,B_diminished_4/B_diminished_4-133.ogg,B_diminished_4,train
1227,1239,B_diminished_4/B_diminished_4-134.ogg,B_diminished_4,train
1229,1241,B_diminished_4/B_diminished_4-136.ogg,B_diminished_4,train
1230,1242,B_diminished_4/B_diminished_4-137.ogg,B_diminished_4,train
1232,1244,B_diminished_4/B_diminished_4-139.ogg,B_diminished_4,train
1233,1245,B_diminished_4/B_diminished_4-14.ogg,B_diminished_4,train
1235,1247,B_diminished_4/B_diminished_4-141.ogg,B_diminished_4,train
1238,1250,B_diminished_4/B_diminished_4-144.ogg,B_diminished_4,train
1241,1253,B_diminished_4/B_diminished_4-147.ogg,B_diminished_4,train
1242,1254,B_diminished_4/B_diminished_4-148.ogg,B_diminished_4,train
1245,1257,B_diminished_4/B_diminished_4-150.ogg,B_diminished_4,train
1247,1259,B_diminished_4/B_diminished_4-152.ogg,B_diminished_4,train
1248,1260,B_diminished_4/B_diminished_4-153.ogg,B_diminished_4,train
1249,1261,B_diminished_4/B_diminished_4-154.ogg,B_diminished_4,train
1254,1266,B_diminished_4/B_diminished_4-159.ogg,B_diminished_4,train
1257,1269,B_diminished_4/B_diminished_4-161.ogg,B_diminished_4,train
1259,1271,B_diminished_4/B_diminished_4-163.ogg,B_diminished_4,train
1260,1272,B_diminished_4/B_diminished_4-164.ogg,B_diminished_4,train
1261,1273,B_diminished_4/B_diminished_4-165.ogg,B_diminished_4,train
1262,1274,B_diminished_4/B_diminished_4-166.ogg,B_diminished_4,train
1263,1275,B_diminished_4/B_diminished_4-167.ogg,B_diminished_4,train
1265,1277,B_diminished_4/B_diminished_4-169.ogg,B_diminished_4,train
1266,1278,B_diminished_4/B_diminished_4-17.ogg,B_diminished_4,train
1268,1280,B_diminished_4/B_diminished_4-171.ogg,B_diminished_4,train
1269,1281,B_diminished_4/B_diminished_4-172.ogg,B_diminished_4,train
1270,1282,B_diminished_4/B_diminished_4-173.ogg,B_diminished_4,train
1271,1283,B_diminished_4/B_diminished_4-174.ogg,B_diminished_4,train
1274,1286,B_diminished_4/B_diminished_4-177.ogg,B_diminished_4,train
1277,1289,B_diminished_4/B_diminished_4-18.ogg,B_diminished_4,train
1279,1291,B_diminished_4/B_diminished_4-181.ogg,B_diminished_4,train
1280,1292,B_diminished_4/B_diminished_4-182.ogg,B_diminished_4,train
1281,1293,B_diminished_4/B_diminished_4-183.ogg,B_diminished_4,train
1283,1295,B_diminished_4/B_diminished_4-185.ogg,B_diminished_4,train
1285,1297,B_diminished_4/B_diminished_4-187.ogg,B_diminished_4,train
1286,1298,B_diminished_4/B_diminished_4-188.ogg,B_diminished_4,train
1288,1300,B_diminished_4/B_diminished_4-19.ogg,B_diminished_4,train
1291,1303,B_diminished_4/B_diminished_4-192.ogg,B_diminished_4,train
1292,1304,B_diminished_4/B_diminished_4-193.ogg,B_diminished_4,train
1293,1305,B_diminished_4/B_diminished_4-194.ogg,B_diminished_4,train
1294,1306,B_diminished_4/B_diminished_4-195.ogg,B_diminished_4,train
1295,1307,B_diminished_4/B_diminished_4-196.ogg,B_diminished_4,train
1296,1308,B_diminished_4/B_diminished_4-197.ogg,B_diminished_4,train
1297,1309,B_diminished_4/B_diminished_4-198.ogg,B_diminished_4,train
1298,1310,B_diminished_4/B_diminished_4-199.ogg,B_diminished_4,train
1300,1312,B_diminished_4/B_diminished_4-20.ogg,B_diminished_4,train
1301,1313,B_diminished_4/B_diminished_4-200.ogg,B_diminished_4,train
1302,1314,B_diminished_4/B_diminished_4-21.ogg,B_diminished_4,train
1303,1315,B_diminished_4/B_diminished_4-22.ogg,B_diminished_4,train
1307,1319,B_diminished_4/B_diminished_4-26.ogg,B_diminished_4,train
1308,1320,B_diminished_4/B_diminished_4-27.ogg,B_diminished_4,train
1309,1321,B_diminished_4/B_diminished_4-28.ogg,B_diminished_4,train
1313,1325,B_diminished_4/B_diminished_4-31.ogg,B_diminished_4,train
1314,1326,B_diminished_4/B_diminished_4-32.ogg,B_diminished_4,train
1315,1327,B_diminished_4/B_diminished_4-33.ogg,B_diminished_4,train
1316,1328,B_diminished_4/B_diminished_4-34.ogg,B_diminished_4,train
1317,1329,B_diminished_4/B_diminished_4-35.ogg,B_diminished_4,train
1318,1330,B_diminished_4/B_diminished_4-36.ogg,B_diminished_4,train
1319,1331,B_diminished_4/B_diminished_4-37.ogg,B_diminished_4,train
1320,1332,B_diminished_4/B_diminished_4-38.ogg,B_diminished_4,train
1321,1333,B_diminished_4/B_diminished_4-39.ogg,B_diminished_4,train
1322,1334,B_diminished_4/B_diminished_4-4.ogg,B_diminished_4,train
1324,1336,B_diminished_4/B_diminished_4-41.ogg,B_diminished_4,train
1325,1337,B_diminished_4/B_diminished_4-42.ogg,B_diminished_4,train
1326,1338,B_diminished_4/B_diminished_4-43.ogg,B_diminished_4,train
1327,1339,B_diminished_4/B_diminished_4-44.ogg,B_diminished_4,train
1328,1340,B_diminished_4/B_diminished_4-45.ogg,B_diminished_4,train
1329,1341,B_diminished_4/B_diminished_4-46.ogg,B_diminished_4,train
1330,1342,B_diminished_4/B_diminished_4-47.ogg,B_diminished_4,train
1332,1344,B_diminished_4/B_diminished_4-49.ogg,B_diminished_4,train
1333,1345,B_diminished_4/B_diminished_4-5.ogg,B_diminished_4,train
1335,1347,B_diminished_4/B_diminished_4-51.ogg,B_diminished_4,train
1336,1348,B_diminished_4/B_diminished_4-52.ogg,B_diminished_4,train
1337,1349,B_diminished_4/B_diminished_4-53.ogg,B_diminished_4,train
1339,1351,B_diminished_4/B_diminished_4-55.ogg,B_diminished_4,train
1340,1352,B_diminished_4/B_diminished_4-56.ogg,B_diminished_4,train
1341,1353,B_diminished_4/B_diminished_4-57.ogg,B_diminished_4,train
1342,1354,B_diminished_4/B_diminished_4-58.ogg,B_diminished_4,train
1343,1355,B_diminished_4/B_diminished_4-59.ogg,B_diminished_4,train
1344,1356,B_diminished_4/B_diminished_4-6.ogg,B_diminished_4,train
1345,1357,B_diminished_4/B_diminished_4-60.ogg,B_diminished_4,train
1346,1358,B_diminished_4/B_diminished_4-61.ogg,B_diminished_4,train
1347,1359,B_diminished_4/B_diminished_4-62.ogg,B_diminished_4,train
1348,1360,B_diminished_4/B_diminished_4-63.ogg,B_diminished_4,train
1349,1361,B_diminished_4/B_diminished_4-64.ogg,B_diminished_4,train
1351,1363,B_diminished_4/B_diminished_4-66.ogg,B_diminished_4,train
1352,1364,B_diminished_4/B_diminished_4-67.ogg,B_diminished_4,train
1354,1366,B_diminished_4/B_diminished_4-69.ogg,B_diminished_4,train
1355,1367,B_diminished_4/B_diminished_4-7.ogg,B_diminished_4,train
1356,1368,B_diminished_4/B_diminished_4-70.ogg,B_diminished_4,train
1357,1369,B_diminished_4/B_diminished_4-71.ogg,B_diminished_4,train
1358,1370,B_diminished_4/B_diminished_4-72.ogg,B_diminished_4,train
1360,1372,B_diminished_4/B_diminished_4-74.ogg,B_diminished_4,train
1362,1374,B_diminished_4/B_diminished_4-76.ogg,B_diminished_4,train
1364,1376,B_diminished_4/B_diminished_4-78.ogg,B_diminished_4,train
1365,1377,B_diminished_4/B_diminished_4-79.ogg,B_diminished_4,train
1366,1378,B_diminished_4/B_diminished_4-8.ogg,B_diminished_4,train
1367,1379,B_diminished_4/B_diminished_4-80.ogg,B_diminished_4,train
1369,1381,B_diminished_4/B_diminished_4-82.ogg,B_diminished_4,train
1370,1382,B_diminished_4/B_diminished_4-83.ogg,B_diminished_4,train
1372,1384,B_diminished_4/B_diminished_4-85.ogg,B_diminished_4,train
1375,1387,B_diminished_4/B_diminished_4-88.ogg,B_diminished_4,train
1376,1388,B_diminished_4/B_diminished_4-89.ogg,B_diminished_4,train
1377,1389,B_diminished_4/B_diminished_4-9.ogg,B_diminished_4,train
1378,1390,B_diminished_4/B_diminished_4-90.ogg,B_diminished_4,train
1379,1391,B_diminished_4/B_diminished_4-91.ogg,B_diminished_4,train
1381,1393,B_diminished_4/B_diminished_4-93.ogg,B_diminished_4,train
1382,1394,B_diminished_4/B_diminished_4-94.ogg,B_diminished_4,train
